"focal","water","post_num","igr","equil","alpha_inter","microbe"
"ACAM",0.6,1070,-2.28218789191119,114,-0.0565961927457698,1
"ACAM",0.6,1456,-2.23620318364803,116,-0.0533158646063023,1
"ACAM",0.6,1679,-2.34119489072455,110,-0.0613221909422841,1
"ACAM",0.6,2209,-2.06657250669355,120,-0.0473353801130488,1
"ACAM",0.6,1165,-2.1448022061251,110,-0.054089155384518,1
"ACAM",0.6,2408,-1.68339576738293,105,-0.0461348752288694,1
"ACAM",0.6,1139,-1.80325746156846,103,-0.049337712009823,1
"ACAM",0.6,2707,-1.91943612804011,114,-0.0458479861653722,1
"ACAM",0.6,34,-2.01027448973848,103,-0.0534139152056112,1
"ACAM",0.6,536,-2.2142636248002,107,-0.0580412372841217,1
"ACAM",0.6,143,-2.38821976160276,116,-0.0599441286107285,1
"ACAM",0.75,1777,-1.70623185617728,126,-0.0443003215992793,1
"ACAM",0.75,1994,-1.52253953336887,129,-0.0399554442665818,1
"ACAM",0.75,920,-1.70666006218702,142,-0.038558073103958,1
"ACAM",0.75,939,-2.04570697434191,133,-0.0472056962207624,1
"ACAM",0.75,2776,-1.46357237310351,140,-0.0367851013140515,1
"ACAM",0.75,2841,-1.17711137698361,135,-0.0352018570747759,1
"ACAM",0.75,1308,-1.47232808670899,136,-0.0379058681347902,1
"ACAM",0.75,335,-1.43923273454405,138,-0.0368420456689664,1
"ACAM",0.75,2144,-1.61487830576276,128,-0.0428429579028764,1
"ACAM",0.75,2835,-2.1715889494948,146,-0.0449334906176488,1
"ACAM",0.75,1672,-2.07788043653748,136,-0.0471182878576557,1
"ACAM",0.75,2712,-1.57087813240509,131,-0.0413504383549826,1
"ACAM",0.75,2000,-1.66317358996922,131,-0.0420273255466795,1
"ACAM",0.75,1199,-1.6152069525193,136,-0.039542602113549,1
"ACAM",0.75,2740,-1.59129372196604,133,-0.0395167174259761,1
"ACAM",0.75,2397,-1.14353824915582,130,-0.0364531013278692,1
"ACAM",0.75,2490,-2.00240775486305,138,-0.0445566492507612,1
"ACAM",0.75,1794,-1.19546466765595,135,-0.0358983815120294,1
"ACAM",0.75,1696,-1.86852874721305,141,-0.0419806459305733,1
"ACAM",0.75,2164,-1.70741067664373,136,-0.0410924979520291,1
"ACAM",0.75,848,-0.797079509130035,122,-0.0338703303799608,1
"ACAM",0.75,153,-1.21655794385404,130,-0.0376149960787234,1
"ACAM",0.75,661,-1.69121183785979,135,-0.0404789819739525,1
"ACAM",0.75,1734,-1.5327770410071,125,-0.042100781645223,1
"ACAM",0.75,1807,-0.829642758887701,125,-0.0344212658752252,1
"ACAM",0.75,1481,-1.25865611915643,128,-0.0386875242332684,1
"ACAM",0.75,2469,-2.03835823057069,128,-0.0480614642825601,1
"ACAM",0.75,991,-1.94495322224073,125,-0.0479479840591474,1
"ACAM",0.75,2711,-1.97930747601308,137,-0.0451234755031294,1
"ACAM",0.75,506,-1.97247538324567,140,-0.0440530248763586,1
"ACAM",0.75,86,-1.85968082004084,131,-0.0448401839773836,1
"ACAM",0.75,1876,-1.57447293001192,125,-0.0431137056099082,1
"ACAM",0.75,1936,-1.9841555735469,132,-0.0465644767050397,1
"ACAM",0.75,1425,-1.2719706877688,128,-0.0376961910109234,1
"ACAM",0.75,2630,-1.35967216759761,129,-0.0391393555877629,1
"ACAM",0.75,549,-2.05344860792762,131,-0.0483385276747258,1
"ACAM",0.75,2588,-2.01042826437558,134,-0.0457076667764216,1
"ACAM",0.75,1283,-1.79560239515838,125,-0.0459868773227016,1
"ACAM",0.75,1445,-1.38193777160909,127,-0.039695753996777,1
"ACAM",0.75,2440,-2.0672378136625,143,-0.0442851973307749,1
"ACAM",0.75,712,-1.11205662164979,125,-0.0365459306618435,1
"ACAM",0.75,1980,-2.16597696809245,142,-0.0466093643891259,1
"ACAM",0.75,1893,-1.81025885537307,129,-0.0449272125346694,1
"ACAM",0.75,1569,-1.26295006301841,123,-0.0398663641431301,1
"ACAM",0.75,1388,-1.35610020827529,142,-0.0352100805025451,1
"ACAM",0.75,882,-2.07995293947377,136,-0.0466064085338584,1
"ACAM",0.75,283,-1.85139671659767,127,-0.0450663658067361,1
"ACAM",0.75,73,-1.96601818523959,125,-0.0475833055811784,1
"ACAM",0.75,2324,-1.97949101254973,132,-0.0461290835577322,1
"ACAM",0.75,1172,-0.926995412839366,130,-0.0340885013143675,1
"ACAM",0.75,393,-1.76404453819062,128,-0.0430770042005471,1
"ACAM",0.75,736,-1.43713642388418,132,-0.0388589964360154,1
"ACAM",0.75,76,-2.14558950995081,144,-0.0450299703643012,1
"ACAM",0.75,1128,-1.78114253114675,145,-0.0381862329885909,1
"ACAM",0.75,647,-1.90401890361421,134,-0.0433404100938393,1
"ACAM",0.75,1473,-1.88147823981539,139,-0.0429052731582211,1
"ACAM",0.75,2513,-1.01237883538022,124,-0.0367564337779165,1
"ACAM",0.75,2813,-1.22338375089754,128,-0.0372269180365505,1
"ACAM",0.75,2080,-2.05495107934462,131,-0.0480394428292078,1
"ACAM",0.75,424,-1.14180587601158,124,-0.0376048928446586,1
"ACAM",0.75,686,-2.02268292281114,128,-0.0475483463198037,1
"ACAM",0.75,2842,-1.93638745531698,147,-0.0406567603919863,1
"ACAM",0.75,2199,-1.9002612099737,136,-0.0436684549033729,1
"ACAM",0.75,2048,-0.807313304271776,124,-0.0352936590228604,1
"ACAM",0.75,523,-1.52420712988014,144,-0.035813211313766,1
"ACAM",0.75,960,-1.9236743316148,129,-0.0470391528895827,1
"ACAM",0.75,1759,-2.23538999806685,147,-0.0467631649359544,1
"ACAM",0.75,1456,-1.13806098252205,125,-0.0383043044413312,1
"ACAM",0.75,2880,-1.07607588319381,132,-0.035138816474992,1
"ACAM",0.75,756,-1.79214131012799,127,-0.0450756978487009,1
"ACAM",0.75,1053,-1.39525916547818,128,-0.0402241949628423,1
"ACAM",0.75,37,-1.8111796164716,133,-0.0424873674764093,1
"ACAM",0.75,550,-1.40562330629051,122,-0.0414981685733948,1
"ACAM",0.75,2729,-1.53021733499946,135,-0.0395124886806502,1
"ACAM",0.75,2899,-1.90320583055068,124,-0.0478408865891752,1
"ACAM",0.75,1825,-1.45415392912252,144,-0.0352282418452217,1
"ACAM",0.75,654,-1.21387470857258,140,-0.0346962239240145,1
"ACAM",0.75,2542,-1.844783503998,123,-0.0473006836513243,1
"ACAM",0.75,912,-1.95521938469154,135,-0.045120508736901,1
"ACAM",0.75,124,-0.991891771223864,134,-0.0339078116483537,1
"ACAM",0.75,1855,-1.55372602330901,125,-0.0418104084085202,1
"ACAM",0.75,29,-1.06136687748653,123,-0.0378145108701446,1
"ACAM",0.75,1033,-1.35792491906622,127,-0.0396823144044667,1
"ACAM",0.75,1204,-1.82578333988093,140,-0.0404541447678819,1
"ACAM",0.75,2157,-2.14156599925061,136,-0.0480815947295244,1
"ACAM",0.75,2501,-1.26911740919008,127,-0.0383045941090769,1
"ACAM",0.75,367,-1.84725713958152,137,-0.0422755120449674,1
"ACAM",0.75,519,-1.04380750622172,128,-0.0347233183307948,1
"ACAM",0.75,1288,-1.43003156564414,124,-0.0416566036416826,1
"ACAM",0.75,417,-2.16134724546393,138,-0.046878721217962,1
"ACAM",0.75,1796,-0.862376682242876,129,-0.033915697784773,1
"ACAM",0.75,1010,-1.26971933050728,133,-0.0370884705308769,1
"ACAM",0.75,700,-1.57658421817099,123,-0.0437028110562425,1
"ACAM",0.75,376,-1.55670406578564,129,-0.0403468394778135,1
"ACAM",0.75,342,-2.02423664194678,137,-0.0451332249339847,1
"ACAM",0.75,419,-1.66460992458666,121,-0.0453717060890499,1
"ACAM",0.75,2708,-1.11779210082643,133,-0.0350830116672459,1
"ACAM",0.75,1279,-1.77497514854964,137,-0.0419852884492923,1
"ACAM",0.75,2993,-1.71720370513224,135,-0.041291285954034,1
"ACAM",0.75,482,-1.76053722988237,137,-0.0407778334820924,1
"ACAM",0.75,261,-1.86314396817831,129,-0.0445338077199569,1
"ACAM",0.75,2403,-0.934172421707154,128,-0.0351838257530765,1
"ACAM",0.75,2369,-1.33872464294166,140,-0.0357779325607204,1
"ACAM",0.75,184,-1.20184876383742,125,-0.0374684594923205,1
"ACAM",0.75,767,-1.6385589079684,132,-0.041393858858766,1
"ACAM",0.75,2242,-1.27486672816496,127,-0.0386442547154445,1
"ACAM",0.75,1715,-1.30853304897988,136,-0.0363018404451952,1
"ACAM",0.75,2831,-1.68820388565107,124,-0.0447873498471803,1
"ACAM",0.75,2216,-1.39601397582901,130,-0.0388619828563389,1
"ACAM",0.75,2191,-1.49624365799965,133,-0.0384011766762566,1
"ACAM",0.75,1190,-0.935123366647425,131,-0.033664500389039,1
"ACAM",0.75,1917,-1.99584023887418,138,-0.0444622460565301,1
"ACAM",0.75,338,-0.794937753848354,125,-0.0336979132327439,1
"ACAM",0.75,1814,-1.67026353573131,130,-0.0424129436218834,1
"ACAM",0.75,926,-1.63539854645815,132,-0.0404022193262799,1
"ACAM",0.75,116,-1.77721000936223,144,-0.0393814202694429,1
"ACAM",0.75,2146,-1.79164553486819,134,-0.0423076275731245,1
"ACAM",0.75,777,-2.03930934925688,134,-0.0469838699506652,1
"ACAM",0.75,1712,-1.99603405714994,135,-0.0449370552118823,1
"ACAM",0.75,1766,-2.08951001374183,142,-0.0445608516844348,1
"ACAM",0.75,2883,-0.841439828165165,127,-0.0341185007872051,1
"ACAM",0.75,1943,-1.88977107447806,135,-0.0438769587574294,1
"ACAM",0.75,63,-1.80271641583928,132,-0.044115759768267,1
"ACAM",0.75,1915,-1.77652823388501,129,-0.0436930864558818,1
"ACAM",0.75,1162,-1.66984263549562,123,-0.0444063428508621,1
"ACAM",0.75,846,-1.28403351606201,142,-0.0344098732710389,1
"ACAM",0.75,2594,-1.43788683492151,131,-0.03886337203643,1
"ACAM",0.75,953,-2.02261589936315,143,-0.0433945048592791,1
"ACAM",0.75,2516,-2.0986345630977,147,-0.0434787559297072,1
"ACAM",0.75,211,-1.94211020150081,144,-0.0413672610881462,1
"ACAM",0.75,1916,-1.07518112664733,132,-0.0340514941920975,1
"ACAM",0.75,2221,-1.82112437263145,127,-0.0457880736902393,1
"ACAM",0.75,256,-1.69136226425692,126,-0.0441815753095431,1
"ACAM",0.75,884,-1.35680094237258,139,-0.0353366991291673,1
"ACAM",0.75,1930,-1.76016436174022,143,-0.0398251492024915,1
"ACAM",0.75,2572,-2.04577332781981,135,-0.0454775064670151,1
"ACAM",0.75,2171,-2.11787054313381,142,-0.0458666341727087,1
"ACAM",0.75,1512,-1.79527523978307,140,-0.040579861831336,1
"ACAM",0.75,315,-1.16625227304993,135,-0.0345481778446644,1
"ACAM",0.75,2096,-2.16157398927113,140,-0.0470808665574847,1
"ACAM",0.75,2680,-2.16442104183973,147,-0.0441625101055735,1
"ACAM",0.75,2721,-0.937227504812424,134,-0.0336755581399285,1
"ACAM",0.75,1948,-1.72085901120222,130,-0.0421062707471138,1
"ACAM",0.75,2361,-2.08310894313946,139,-0.045585803973962,1
"ACAM",0.75,244,-1.92744292576439,128,-0.0468033542213612,1
"ACAM",0.75,2075,-1.7082210919469,138,-0.039740660294777,1
"ACAM",0.75,1795,-1.77610944205904,143,-0.0402223152059172,1
"ACAM",0.75,2390,-0.993421423133995,129,-0.0349536988676315,1
"ACAM",0.75,2427,-1.4433889056311,130,-0.0397028566849585,1
"ACAM",0.75,187,-1.93182090243192,131,-0.0456435387258639,1
"ACAM",0.75,2373,-2.13269665023871,142,-0.0446458692013843,1
"ACAM",0.75,2143,-1.09691915499161,125,-0.0377351961799704,1
"ACAM",0.75,871,-1.34679296121025,131,-0.0384988279718694,1
"ACAM",0.75,1088,-1.90764600183819,127,-0.0468525457030665,1
"ACAM",0.75,2843,-1.39772675590306,133,-0.038403793136665,1
"ACAM",0.75,1986,-1.85529989199164,130,-0.0452402588260279,1
"ACAM",0.75,1446,-1.72479954694928,139,-0.0405267406019816,1
"ACAM",0.75,2781,-1.84366180092236,130,-0.0442797885373202,1
"ACAM",0.75,567,-1.58590023439657,125,-0.042272757324503,1
"ACAM",0.75,1252,-1.88466079117671,130,-0.0453091630597402,1
"ACAM",0.75,191,-1.99622631254274,133,-0.0458399963079675,1
"ACAM",0.75,2150,-1.95699496990517,126,-0.0478031166209096,1
"ACAM",0.75,2083,-1.99881489970377,142,-0.0430451744054176,1
"ACAM",0.75,515,-1.63184611397556,133,-0.0410151432597278,1
"ACAM",0.75,193,-1.11294953671018,134,-0.034646162082024,1
"ACAM",0.75,2927,-1.682282286273,135,-0.0410434716342688,1
"ACAM",0.75,2227,-1.71247007131429,130,-0.0430542399207695,1
"ACAM",0.75,619,-1.9592756115116,130,-0.0470245249493043,1
"ACAM",0.75,2849,-1.67154778771763,124,-0.043895454313572,1
"ACAM",0.75,1093,-1.64407184940779,146,-0.0364412020814631,1
"ACAM",0.75,838,-2.0749552080842,147,-0.0430209669248014,1
"ACAM",0.75,1873,-1.97152221792143,142,-0.0427751255928118,1
"ACAM",0.75,1735,-2.00004456368768,140,-0.0441446350754042,1
"ACAM",0.75,1451,-1.81462943776492,135,-0.0430796950754878,1
"ACAM",0.75,1820,-1.55929495619247,132,-0.0397968159893862,1
"ACAM",0.75,2840,-2.02773050279823,134,-0.0459327857983647,1
"ACAM",0.75,298,-2.05032555722193,132,-0.046946990881133,1
"ACAM",0.75,2921,-1.92882809741874,135,-0.0447586042189117,1
"ACAM",0.75,181,-1.55637697147472,131,-0.0405817558846784,1
"ACAM",0.75,706,-1.84037150301264,123,-0.0477347362179068,1
"ACAM",0.75,407,-1.39443343998066,136,-0.0370877016538722,1
"ACAM",0.75,553,-1.60524813411893,137,-0.0391157222057999,1
"ACAM",0.75,2809,-1.54104798830601,142,-0.0367146130753733,1
"ACAM",0.75,2749,-1.28879259942803,131,-0.0363668605231726,1
"ACAM",0.75,2384,-1.59696257078829,129,-0.0404637473450809,1
"ACAM",0.75,1958,-1.88688035244447,134,-0.0442557878721814,1
"ACAM",0.75,1594,-1.35647450791806,133,-0.0378443563763084,1
"ACAM",0.75,45,-1.30193684088402,124,-0.0391337862441582,1
"ACAM",0.75,1350,-1.4354433290715,125,-0.0416476526559113,1
"ACAM",0.75,566,-1.82880338930636,140,-0.0412311263217059,1
"ACAM",0.75,2357,-1.87966134194683,140,-0.0420388331660977,1
"ACAM",0.75,1840,-1.98131134304649,142,-0.0430744276353168,1
"ACAM",0.75,2478,-1.8933159030838,138,-0.042527796014702,1
"ACAM",0.75,1631,-2.03495529461119,139,-0.0447309411044897,1
"ACAM",0.75,1327,-1.59667135110424,126,-0.0424540921665522,1
"ACAM",0.75,541,-1.9143143919242,138,-0.0428268220717168,1
"ACAM",0.75,524,-1.68434419033827,125,-0.0446533986299794,1
"ACAM",0.75,2246,-1.50412528414811,129,-0.0407581495106417,1
"ACAM",0.75,587,-1.33723813676824,131,-0.0381086712548345,1
"ACAM",0.75,1878,-2.19176224783929,142,-0.0467409357198237,1
"ACAM",0.75,2700,-1.39247971641066,125,-0.0402758941373443,1
"ACAM",0.75,1829,-2.17032040840335,140,-0.0470463713932921,1
"ACAM",0.75,943,-2.19012909654862,147,-0.0455222434794207,1
"ACAM",0.75,1381,-2.11161604893377,134,-0.0483238085778242,1
"ACAM",0.75,314,-1.23072289949647,123,-0.0394565639103899,1
"ACAM",0.75,2816,-2.12384663537981,139,-0.0457087645682155,1
"ACAM",0.75,2547,-1.93075651802917,140,-0.0421192967489076,1
"ACAM",0.75,603,-1.72445185236349,131,-0.0420609154599911,1
"ACAM",0.75,1566,-1.06382017737538,134,-0.0346619517558006,1
"ACAM",0.75,136,-1.48098438224195,129,-0.0400880353324303,1
"ACAM",0.75,1731,-1.16015496986444,136,-0.0353529850998568,1
"ACAM",0.75,1163,-1.42866545701898,130,-0.039115968198895,1
"ACAM",0.75,1833,-1.65915644923924,124,-0.0438905917964038,1
"ACAM",0.75,1599,-1.04543925963766,131,-0.0345481283568907,1
"ACAM",0.75,2703,-1.48986648645113,137,-0.0380983925129019,1
"ACAM",0.75,1026,-1.68780730677763,127,-0.0440674722487323,1
"ACAM",0.75,2211,-1.39645435514656,124,-0.0402011871470237,1
"ACAM",0.75,2270,-1.65935387104891,131,-0.0415680217877973,1
"ACAM",0.75,1754,-0.820450229995044,126,-0.034085767038009,1
"ACAM",0.75,1404,-1.7948563862552,135,-0.0423643405994482,1
"ACAM",0.75,2571,-2.01821054616331,135,-0.0457338186109352,1
"ACAM",0.75,2315,-1.01231190663506,132,-0.0337297713430846,1
"ACAM",0.75,2366,-2.11965383939007,137,-0.0469351274624032,1
"ACAM",0.75,697,-1.04295403926046,122,-0.0369097603800312,1
"ACAM",0.75,410,-1.13587796794479,127,-0.0370405877689609,1
"ACAM",0.75,188,-1.67827716919455,120,-0.0459097637503381,1
"ACAM",0.75,1583,-1.27095940777264,133,-0.0362336970365417,1
"ACAM",0.75,2917,-1.5640753012848,143,-0.0378324940362604,1
"ACAM",0.75,1260,-1.1050800922,130,-0.0363843232107525,1
"ACAM",0.75,819,-2.04624620754684,129,-0.0484237543887606,1
"ACAM",0.75,751,-1.74815628445532,127,-0.0450037107522603,1
"ACAM",0.75,913,-1.96793787169727,137,-0.0438237596931476,1
"ACAM",0.75,1268,-1.74095661070963,127,-0.0439281184699489,1
"ACAM",0.75,857,-1.90744253442245,141,-0.0423585869237273,1
"ACAM",0.75,801,-1.93518591310684,135,-0.0444787460460251,1
"ACAM",0.75,1864,-1.0170432231396,125,-0.0359325504715514,1
"ACAM",0.75,968,-1.05122358183192,133,-0.0337566072115985,1
"ACAM",0.75,431,-2.28159980343447,145,-0.0480755365438102,1
"ACAM",0.75,1305,-1.55811548885403,140,-0.0379486681292237,1
"ACAM",0.75,2013,-1.69883150649797,142,-0.0384330285965981,1
"ACAM",0.75,981,-1.62661584628829,128,-0.0417822119108718,1
"ACAM",0.75,409,-1.9949314884947,131,-0.0465892400376897,1
"ACAM",0.75,143,-1.81631754393891,140,-0.04093020344816,1
"ACAM",0.75,2046,-1.4821206568964,125,-0.042204745036933,1
"ACAM",0.75,1247,-1.49777062757552,124,-0.0425817074703588,1
"ACAM",0.75,1193,-2.06667384206697,132,-0.0478383478772772,1
"ACAM",0.75,1503,-1.03179046529153,133,-0.034269837409846,1
"ACAM",0.75,1728,-1.56428053774928,126,-0.0412881737429382,1
"ACAM",0.75,1073,-1.19609581515713,130,-0.036865169015924,1
"ACAM",0.75,268,-1.81158869299363,142,-0.0408998589451278,1
"ACAM",0.75,1340,-1.69181460630907,137,-0.0395898346771713,1
"ACAM",0.75,1690,-2.08966387624502,139,-0.0453813135028577,1
"ACAM",0.75,1872,-1.04701538105178,123,-0.0369431472687469,1
"ACAM",0.75,2092,-1.40433231112208,130,-0.0382046687254324,1
"ACAM",0.75,21,-1.80672914228248,136,-0.0418349651175258,1
"ACAM",0.75,307,-1.53211554001831,129,-0.0409563955306661,1
"ACAM",0.75,1746,-1.95380555464293,126,-0.0470929833612494,1
"ACAM",0.75,364,-1.31258694915464,128,-0.0392433218826784,1
"ACAM",0.75,1320,-2.13958446440463,134,-0.0482349215289365,1
"ACAM",0.75,1675,-1.55878479286695,124,-0.0426923367229042,1
"ACAM",0.75,2272,-1.1624829968556,136,-0.034943759615128,1
"ACAM",0.75,2949,-0.966078854117677,121,-0.0369324640012251,1
"ACAM",0.75,1562,-2.02538340595141,128,-0.0481287024018909,1
"ACAM",0.75,2964,-1.17246673653161,124,-0.0378242509356359,1
"ACAM",0.75,1692,-1.27399951775418,129,-0.0374732731332851,1
"ACAM",0.75,1593,-1.63053562569079,125,-0.0435797394924753,1
"ACAM",0.75,2192,-1.49171553527074,124,-0.0418647064421911,1
"ACAM",0.75,230,-1.93325364451553,134,-0.0454364804400571,1
"ACAM",0.75,1102,-1.23842048055733,128,-0.0385422924019765,1
"ACAM",0.75,1239,-1.38089539506764,127,-0.0396581330561233,1
"ACAM",0.75,633,-1.73781759331464,134,-0.0410045640227333,1
"ACAM",0.75,783,-2.08795659994688,140,-0.0445848013211161,1
"ACAM",0.75,427,-2.13883743090048,140,-0.0455100902463697,1
"ACAM",0.75,2388,-2.01219657399106,135,-0.0445873945309896,1
"ACAM",0.75,1039,-1.77834310736111,125,-0.0457155693977998,1
"ACAM",0.75,2715,-1.9181189185963,134,-0.0441717371940615,1
"ACAM",0.75,898,-1.33563708043363,128,-0.0383891999244219,1
"ACAM",0.75,666,-1.39337136118165,123,-0.0412449176676775,1
"ACAM",0.75,1584,-1.47048910602659,135,-0.0381595947093352,1
"ACAM",0.75,1856,-1.87224202443249,131,-0.0446281971802637,1
"ACAM",0.75,2670,-1.41369012114418,121,-0.0424240689360653,1
"ACAM",0.75,414,-1.71051939886916,145,-0.0375986855277111,1
"ACAM",0.75,358,-1.28319303494578,130,-0.0375565331395779,1
"ACAM",0.75,1650,-2.20668511306279,144,-0.0460429838676615,1
"ACAM",0.75,418,-1.47291670432846,135,-0.038004216502179,1
"ACAM",0.75,1367,-1.47138687972088,128,-0.0397298541908174,1
"ACAM",0.75,2,-1.89083058422333,147,-0.0401458172687744,1
"ACAM",0.75,354,-1.69231967797058,138,-0.0407731081098851,1
"ACAM",0.75,743,-1.44378687387116,141,-0.0355782461512408,1
"ACAM",0.75,2014,-1.80729151753226,128,-0.0436589971749562,1
"ACAM",0.75,481,-1.61914648430898,140,-0.0389657609081064,1
"ACAM",0.75,2234,-1.60245148178908,132,-0.0408350350554171,1
"ACAM",0.75,2204,-1.92193716194025,132,-0.0449554151825546,1
"ACAM",0.75,1011,-0.673833926303696,124,-0.0336929430901925,1
"ACAM",0.75,2923,-1.94820177127667,131,-0.0466697090167055,1
"ACAM",0.75,1301,-1.82487191931989,130,-0.044313168589975,1
"ACAM",0.75,2285,-1.68588857428738,133,-0.0415352502291241,1
"ACAM",0.75,2713,-1.77495227853713,134,-0.041366156562922,1
"ACAM",0.75,1903,-1.65317301048956,128,-0.04226135121903,1
"ACAM",0.75,980,-2.00042715196109,133,-0.0460761916384772,1
"ACAM",0.75,1115,-1.86552551697615,131,-0.0452666669787265,1
"ACAM",0.75,1303,-1.75521771462229,144,-0.0390717708358231,1
"ACAM",0.75,1528,-1.44441183694023,126,-0.0397354812813395,1
"ACAM",0.75,2087,-0.829728083855773,123,-0.034309138202063,1
"ACAM",0.75,67,-1.7450213583648,140,-0.0406759717396105,1
"ACAM",0.75,2564,-1.83090159245649,138,-0.0420857728958677,1
"ACAM",0.75,2980,-1.00919576516323,126,-0.036375820574523,1
"ACAM",0.75,475,-2.17094520347446,141,-0.0472319455176424,1
"ACAM",0.75,2115,-1.30481753818198,141,-0.0352035539595242,1
"ACAM",0.75,412,-1.8101034851851,123,-0.0466913014159083,1
"ACAM",0.75,1240,-1.42834307281676,134,-0.0374679472383506,1
"ACAM",0.75,1321,-2.14126114866397,137,-0.0472611370625255,1
"ACAM",0.75,2773,-1.14813565663325,127,-0.0367607903898773,1
"ACAM",0.75,1706,-1.81992444872339,131,-0.0442010923484586,1
"ACAM",0.75,737,-1.60041880289069,129,-0.0412780240052767,1
"ACAM",0.75,910,-2.07776173686575,146,-0.0439907811679091,1
"ACAM",0.75,1714,-1.52523283192491,138,-0.0376402758844164,1
"ACAM",0.75,2402,-1.2773731625216,126,-0.0378980328312669,1
"ACAM",0.75,2982,-1.58987666452735,146,-0.0367314818897943,1
"ACAM",0.75,1263,-1.8480391646367,132,-0.0439844564034283,1
"ACAM",0.75,242,-1.23715854637896,130,-0.0372273059932945,1
"ACAM",0.75,715,-1.96839846134397,143,-0.0416546496145253,1
"ACAM",0.75,1018,-1.86811112134255,135,-0.0429444785354312,1
"ACAM",0.75,1841,-1.86934897726208,124,-0.0472811793928351,1
"ACAM",0.75,175,-1.34059826972882,140,-0.0360197970921761,1
"ACAM",0.75,636,-1.90802811538681,130,-0.0462139071936231,1
"ACAM",0.75,919,-1.49166390021178,123,-0.0427048328851155,1
"ACAM",0.75,1977,-1.45681238374876,129,-0.0404788614239887,1
"ACAM",0.75,2612,-1.90745031022167,127,-0.046063403865688,1
"ACAM",0.75,2701,-1.18410377503078,128,-0.036066938939577,1
"ACAM",0.75,324,-1.99502468598361,144,-0.0422875643929143,1
"ACAM",0.75,765,-1.55988746564267,138,-0.0388004907662901,1
"ACAM",0.75,1505,-1.9403888402793,146,-0.0410040891912,1
"ACAM",0.75,2503,-0.961668977869862,126,-0.0347328095450339,1
"ACAM",0.75,1574,-1.69978855560765,125,-0.0444082827960057,1
"ACAM",0.75,2967,-1.2923040259635,125,-0.0393677880904145,1
"ACAM",0.75,2331,-1.48137809822239,142,-0.0355361422486061,1
"ACAM",0.75,605,-1.69051508998324,123,-0.045001805127223,1
"ACAM",0.75,1704,-1.67594584498462,142,-0.0391037170718683,1
"ACAM",0.75,180,-1.7534655091002,146,-0.0391475339937163,1
"ACAM",0.75,772,-1.54298955791415,133,-0.0396184643219699,1
"ACAM",0.75,2960,-1.53216879786839,122,-0.0423380184231804,1
"ACAM",0.75,2784,-1.24268641554941,129,-0.0372633477144818,1
"ACAM",0.75,757,-1.86146147247164,145,-0.04028065429278,1
"ACAM",0.75,2919,-1.33061800762501,127,-0.0391162943971141,1
"ACAM",0.75,2044,-1.98828986826148,141,-0.0422861562393525,1
"ACAM",0.75,2552,-1.42326636509029,134,-0.0379798447152789,1
"ACAM",0.75,1060,-1.08125428252949,123,-0.0372824345540169,1
"ACAM",0.75,1100,-1.83578928186695,130,-0.0433914709812122,1
"ACAM",0.75,1932,-1.40996896262048,142,-0.0354656244008066,1
"ACAM",0.75,1907,-2.07065166039068,134,-0.046861275586882,1
